granularity,period,factor,return,percentile,rank,is_best
week,2025-W15,gtja191/alpha_157,0.1117,0.5287,25,0
week,2025-W15,gtja191/alpha_092,0.10345,0.5008,26,0
week,2025-W15,qlib158/cntn5,0.1059,0.4979,27,0
week,2025-W15,gtja191/alpha_041,0.102,0.492,28,0
week,2025-W15,gtja191/alpha_025,0.09627,0.4695,29,0
week,2025-W15,alpha101/alpha_084,0.08849,0.4272,30,0
week,2025-W15,alpha101/alpha_067,0.09215,0.4245,31,0
week,2025-W15,alpha101/alpha_080,0.08111,0.4033,32,0
week,2025-W15,alpha101/alpha_016,0.07787,0.3998,33,0
week,2025-W15,alpha101/alpha_088,0.08001,0.3968,34,0
week,2025-W15,alpha101/alpha_024,0.08505,0.3952,35,0
week,2025-W15,gtja191/alpha_006,0.04346,0.2535,36,0
week,2025-W15,alpha101/alpha_027,0.03847,0.2352,37,0
week,2025-W15,alpha101/alpha_023,0.02924,0.2341,38,0
week,2025-W16,gtja191/alpha_168,0.17006,0.7993,1,1
week,2025-W16,alpha101/alpha_055,0.14687,0.7807,2,0
week,2025-W16,qlib158/vsumn20,0.12248,0.7101,3,0
week,2025-W16,alpha101/alpha_002,0.11082,0.7013,4,0
week,2025-W16,alpha101/alpha_015,0.1131,0.6902,5,0
week,2025-W16,qlib158/vma10,0.1207,0.6813,6,0
week,2025-W16,qlib158/ma10,0.10116,0.6717,7,0
week,2025-W16,qlib158/vma60,0.11214,0.6663,8,0
week,2025-W16,gtja191/alpha_016,0.09702,0.6519,9,0
week,2025-W16,alpha101/alpha_044,0.09665,0.6518,10,0
week,2025-W16,alpha101/alpha_026,0.0925,0.6379,11,0
week,2025-W16,gtja191/alpha_090,0.09468,0.6126,12,0
week,2025-W16,qlib158/vsumn60,0.08403,0.6056,13,0
week,2025-W16,gtja191/alpha_048,0.08631,0.5995,14,0
week,2025-W16,qlib158/vsumn30,0.08039,0.5872,15,0
week,2025-W16,alpha101/alpha_088,0.08251,0.5854,16,0
week,2025-W16,gtja191/alpha_157,0.08169,0.5825,17,0
week,2025-W16,gtja191/alpha_025,0.08017,0.5815,18,0
week,2025-W16,alpha101/alpha_019,0.07527,0.5523,19,0
week,2025-W16,gtja191/alpha_001,0.0744,0.5504,20,0
week,2025-W16,alpha101/alpha_080,0.06412,0.5151,21,0
week,2025-W16,alpha101/alpha_016,0.08108,0.5089,22,0
week,2025-W16,alpha101/alpha_004,0.05937,0.49,23,0
week,2025-W16,alpha101/alpha_069,0.05373,0.454,24,0
week,2025-W16,qlib158/min10,0.05311,0.4501,25,0
week,2025-W16,gtja191/alpha_037,0.04732,0.4259,26,0
week,2025-W16,alpha101/alpha_067,0.04703,0.4254,27,0
week,2025-W16,qlib158/vsumn5,0.03722,0.3824,28,0
week,2025-W16,qlib158/cntn5,0.03427,0.3793,29,0
week,2025-W16,gtja191/alpha_026,0.03094,0.3566,30,0
week,2025-W16,gtja191/alpha_008,0.02111,0.3394,31,0
week,2025-W16,alpha101/alpha_084,0.02367,0.3382,32,0
week,2025-W16,alpha101/alpha_027,0.02123,0.3112,33,0
week,2025-W16,gtja191/alpha_041,0.01888,0.2917,34,0
week,2025-W16,gtja191/alpha_006,0.01699,0.283,35,0
week,2025-W16,gtja191/alpha_092,0.01195,0.2713,36,0
week,2025-W16,alpha101/alpha_024,-0.00024,0.2212,37,0
week,2025-W16,alpha101/alpha_023,-0.02055,0.1629,38,0
week,2025-W17,qlib158/vsumn20,0.1268,0.7987,1,1
week,2025-W17,alpha101/alpha_055,0.10659,0.752,2,0
week,2025-W17,qlib158/vsumn30,0.07847,0.7007,3,0
week,2025-W17,gtja191/alpha_168,0.08871,0.6951,4,0
week,2025-W17,alpha101/alpha_002,0.07557,0.686,5,0
week,2025-W17,gtja191/alpha_016,0.06912,0.6368,6,0
week,2025-W17,qlib158/vsumn60,0.05785,0.6192,7,0
week,2025-W17,qlib158/vma10,0.05922,0.6161,8,0
week,2025-W17,gtja191/alpha_090,0.05793,0.6082,9,0
week,2025-W17,alpha101/alpha_026,0.04883,0.5728,10,0
week,2025-W17,qlib158/vma60,0.05559,0.5658,11,0
week,2025-W17,alpha101/alpha_015,0.04664,0.559,12,0
week,2025-W17,alpha101/alpha_067,0.04255,0.5481,13,0
week,2025-W17,qlib158/cntn5,0.04735,0.5477,14,0
week,2025-W17,alpha101/alpha_044,0.04536,0.5448,15,0
week,2025-W17,qlib158/ma10,0.04392,0.5371,16,0
week,2025-W17,gtja191/alpha_001,0.04238,0.5247,17,0
week,2025-W17,gtja191/alpha_006,0.03759,0.5226,18,0
week,2025-W17,alpha101/alpha_027,0.03688,0.5198,19,0
week,2025-W17,gtja191/alpha_048,0.03508,0.4991,20,0
week,2025-W17,alpha101/alpha_019,0.0333,0.4913,21,0
week,2025-W17,alpha101/alpha_069,0.03144,0.4904,22,0
week,2025-W17,alpha101/alpha_016,0.03092,0.4771,23,0
week,2025-W17,alpha101/alpha_080,0.0267,0.4616,24,0
week,2025-W17,alpha101/alpha_004,0.02614,0.4606,25,0
week,2025-W17,qlib158/vsumn5,0.02365,0.4497,26,0
week,2025-W17,gtja191/alpha_025,0.01991,0.4281,27,0
week,2025-W17,gtja191/alpha_157,0.01386,0.3929,28,0
week,2025-W17,qlib158/min10,0.01269,0.3882,29,0
week,2025-W17,gtja191/alpha_041,0.00986,0.387,30,0
week,2025-W17,alpha101/alpha_088,0.00564,0.3527,31,0
week,2025-W17,alpha101/alpha_084,-0.00861,0.2912,32,0
week,2025-W17,gtja191/alpha_092,-0.01221,0.2735,33,0
week,2025-W17,gtja191/alpha_008,-0.02275,0.2311,34,0
week,2025-W17,alpha101/alpha_024,-0.03085,0.1932,35,0
week,2025-W17,alpha101/alpha_023,-0.04567,0.1673,36,0
week,2025-W17,gtja191/alpha_026,-0.04213,0.1646,37,0
week,2025-W17,gtja191/alpha_037,-0.04353,0.1502,38,0
week,2025-W18,qlib158/vsumn20,0.10945,0.7664,1,1
week,2025-W18,qlib158/vma10,0.08883,0.6989,2,0
week,2025-W18,qlib158/vsumn30,0.08887,0.6968,3,0
week,2025-W18,alpha101/alpha_016,0.08914,0.6962,4,0
week,2025-W18,qlib158/ma10,0.09708,0.6267,5,0
week,2025-W18,gtja191/alpha_168,0.06729,0.605,6,0
week,2025-W18,qlib158/vsumn5,0.06653,0.5994,7,0
week,2025-W18,gtja191/alpha_048,0.0636,0.5765,8,0
week,2025-W18,alpha101/alpha_002,0.06002,0.5708,9,0
week,2025-W18,alpha101/alpha_044,0.05599,0.546,10,0
week,2025-W18,qlib158/vsumn60,0.05616,0.5318,11,0
week,2025-W18,alpha101/alpha_055,0.04861,0.5133,12,0
week,2025-W18,gtja191/alpha_001,0.04903,0.5021,13,0
week,2025-W18,qlib158/vma60,0.04668,0.502,14,0
week,2025-W18,alpha101/alpha_019,0.0467,0.4997,15,0
week,2025-W18,gtja191/alpha_157,0.04637,0.4963,16,0
week,2025-W18,alpha101/alpha_004,0.04392,0.4924,17,0
week,2025-W18,gtja191/alpha_006,0.04242,0.486,18,0
week,2025-W18,gtja191/alpha_016,0.04215,0.4761,19,0
week,2025-W18,alpha101/alpha_023,0.03597,0.4731,20,0
week,2025-W18,gtja191/alpha_092,0.04101,0.4721,21,0
week,2025-W18,gtja191/alpha_090,0.03758,0.4471,22,0
week,2025-W18,alpha101/alpha_026,0.03555,0.4428,23,0
week,2025-W18,alpha101/alpha_067,0.03629,0.4398,24,0
week,2025-W18,alpha101/alpha_088,0.03381,0.4302,25,0
week,2025-W18,alpha101/alpha_015,0.02746,0.4025,26,0
week,2025-W18,qlib158/min10,0.0263,0.392,27,0
week,2025-W18,gtja191/alpha_041,0.02544,0.3744,28,0
week,2025-W18,qlib158/cntn5,0.01779,0.3417,29,0
week,2025-W18,alpha101/alpha_027,0.01663,0.3352,30,0
week,2025-W18,alpha101/alpha_080,0.0102,0.3036,31,0
week,2025-W18,alpha101/alpha_024,-0.00031,0.2555,32,0
week,2025-W18,gtja191/alpha_008,-0.00572,0.2347,33,0
week,2025-W18,alpha101/alpha_084,-0.00448,0.2245,34,0
week,2025-W18,alpha101/alpha_069,-0.01374,0.2034,35,0
week,2025-W18,gtja191/alpha_037,-0.02087,0.167,36,0
week,2025-W18,gtja191/alpha_025,-0.0267,0.1405,37,0
week,2025-W18,gtja191/alpha_026,-0.03438,0.1195,38,0
week,2025-W19,qlib158/ma10,0.11035,0.8081,1,1
week,2025-W19,qlib158/vma10,0.12858,0.8062,2,0
week,2025-W19,alpha101/alpha_016,0.09781,0.7994,3,0
week,2025-W19,gtja191/alpha_168,0.11933,0.7952,4,0
week,2025-W19,qlib158/cntn5,0.09959,0.7886,5,0
week,2025-W19,qlib158/vsumn20,0.09026,0.7701,6,0
week,2025-W19,alpha101/alpha_069,0.08591,0.7324,7,0
week,2025-W19,alpha101/alpha_055,0.07124,0.7259,8,0
week,2025-W19,alpha101/alpha_019,0.07051,0.7222,9,0
week,2025-W19,gtja191/alpha_048,0.07332,0.7198,10,0
week,2025-W19,gtja191/alpha_041,0.05731,0.6845,11,0
week,2025-W19,alpha101/alpha_044,0.04726,0.6497,12,0
week,2025-W19,qlib158/vma60,0.06049,0.6265,13,0
week,2025-W19,gtja191/alpha_092,0.04217,0.6233,14,0
week,2025-W19,qlib158/vsumn30,0.04049,0.6187,15,0
week,2025-W19,qlib158/min10,0.04944,0.61,16,0
week,2025-W19,gtja191/alpha_090,0.03966,0.5905,17,0
week,2025-W19,alpha101/alpha_002,0.03516,0.5679,18,0
week,2025-W19,alpha101/alpha_084,0.04157,0.5632,19,0
week,2025-W19,alpha101/alpha_015,0.0305,0.5579,20,0
week,2025-W19,gtja191/alpha_001,0.02801,0.5506,21,0
week,2025-W19,alpha101/alpha_004,0.02755,0.5432,22,0
week,2025-W19,alpha101/alpha_026,0.02783,0.5345,23,0
week,2025-W19,alpha101/alpha_067,0.02551,0.5259,24,0
week,2025-W19,alpha101/alpha_023,0.02924,0.5238,25,0
week,2025-W19,alpha101/alpha_088,0.02294,0.518,26,0
week,2025-W19,alpha101/alpha_024,0.03439,0.517,27,0
week,2025-W19,gtja191/alpha_006,0.02158,0.5021,28,0
week,2025-W19,gtja191/alpha_037,0.01776,0.4982,29,0
week,2025-W19,alpha101/alpha_080,0.0204,0.4917,30,0
week,2025-W19,qlib158/vsumn60,0.02212,0.4894,31,0
week,2025-W19,gtja191/alpha_157,0.01938,0.4874,32,0
week,2025-W19,gtja191/alpha_026,0.01767,0.486,33,0
week,2025-W19,alpha101/alpha_027,0.0173,0.4788,34,0
week,2025-W19,qlib158/vsumn5,0.01621,0.4568,35,0
week,2025-W19,gtja191/alpha_016,0.00395,0.3931,36,0
week,2025-W19,gtja191/alpha_008,-0.00253,0.3658,37,0
week,2025-W19,gtja191/alpha_025,-0.01743,0.2878,38,0
week,2025-W20,alpha101/alpha_016,0.16217,0.9086,1,1
week,2025-W20,gtja191/alpha_001,0.08423,0.7895,2,0
week,2025-W20,gtja191/alpha_048,0.07,0.7379,3,0
week,2025-W20,alpha101/alpha_002,0.06243,0.7234,4,0
week,2025-W20,qlib158/vsumn60,0.06861,0.7217,5,0
week,2025-W20,qlib158/vma10,0.071,0.7147,6,0
week,2025-W20,alpha101/alpha_044,0.05655,0.7118,7,0
week,2025-W20,alpha101/alpha_069,0.09263,0.7089,8,0
week,2025-W20,gtja191/alpha_168,0.05115,0.6866,9,0
week,2025-W20,gtja191/alpha_090,0.05766,0.6863,10,0
week,2025-W20,alpha101/alpha_019,0.06656,0.6815,11,0
week,2025-W20,alpha101/alpha_015,0.05097,0.6747,12,0
week,2025-W20,qlib158/ma10,0.07383,0.6684,13,0
week,2025-W20,alpha101/alpha_084,0.07656,0.6636,14,0
week,2025-W20,qlib158/vsumn30,0.04615,0.6636,15,0
week,2025-W20,alpha101/alpha_055,0.04238,0.6608,16,0
week,2025-W20,gtja191/alpha_016,0.04506,0.6592,17,0
week,2025-W20,qlib158/cntn5,0.05926,0.6467,18,0
week,2025-W20,alpha101/alpha_026,0.03796,0.629,19,0
week,2025-W20,gtja191/alpha_041,0.05248,0.6201,20,0
week,2025-W20,alpha101/alpha_027,0.02798,0.5859,21,0
week,2025-W20,qlib158/min10,0.04465,0.5763,22,0
week,2025-W20,qlib158/vsumn5,0.03468,0.5404,23,0
week,2025-W20,qlib158/vsumn20,0.02031,0.5316,24,0
week,2025-W20,qlib158/vma60,0.01835,0.5237,25,0
week,2025-W20,alpha101/alpha_088,0.01777,0.5204,26,0
week,2025-W20,alpha101/alpha_080,0.01698,0.5172,27,0
week,2025-W20,alpha101/alpha_023,0.06292,0.5137,28,0
week,2025-W20,gtja191/alpha_006,0.01444,0.5028,29,0
week,2025-W20,gtja191/alpha_037,0.01898,0.501,30,0
week,2025-W20,alpha101/alpha_067,0.01799,0.4759,31,0
week,2025-W20,gtja191/alpha_026,0.01834,0.4697,32,0
week,2025-W20,gtja191/alpha_157,0.03663,0.4696,33,0
week,2025-W20,gtja191/alpha_025,0.00612,0.4563,34,0
week,2025-W20,alpha101/alpha_004,0.00317,0.4294,35,0
week,2025-W20,gtja191/alpha_092,-0.00444,0.4144,36,0
week,2025-W20,alpha101/alpha_024,-0.00453,0.3919,37,0
week,2025-W20,gtja191/alpha_008,-0.00802,0.372,38,0
week,2025-W21,alpha101/alpha_002,0.07322,0.7675,1,1
week,2025-W21,alpha101/alpha_044,0.04641,0.7543,2,0
week,2025-W21,qlib158/vma10,0.05403,0.7306,3,0
week,2025-W21,gtja191/alpha_168,0.04414,0.7163,4,0
week,2025-W21,qlib158/vsumn30,0.04346,0.7153,5,0
week,2025-W21,gtja191/alpha_090,0.03203,0.7037,6,0
week,2025-W21,gtja191/alpha_048,0.05276,0.6683,7,0
week,2025-W21,qlib158/vsumn20,0.05318,0.6506,8,0
week,2025-W21,qlib158/ma10,0.04063,0.6504,9,0
week,2025-W21,gtja191/alpha_006,0.01684,0.6367,10,0
week,2025-W21,alpha101/alpha_080,0.01922,0.6318,11,0
week,2025-W21,gtja191/alpha_016,0.01588,0.6263,12,0
week,2025-W21,alpha101/alpha_004,0.01343,0.5915,13,0
week,2025-W21,alpha101/alpha_055,0.00763,0.5853,14,0
week,2025-W21,alpha101/alpha_015,0.00927,0.5814,15,0
week,2025-W21,alpha101/alpha_027,0.00469,0.5726,16,0
week,2025-W21,alpha101/alpha_067,0.00559,0.5701,17,0
week,2025-W21,alpha101/alpha_026,0.01035,0.555,18,0
week,2025-W21,alpha101/alpha_023,0.01145,0.549,19,0
week,2025-W21,alpha101/alpha_024,0.00118,0.5372,20,0
week,2025-W21,qlib158/vsumn60,-0.00206,0.5125,21,0
week,2025-W21,alpha101/alpha_088,-0.00666,0.5003,22,0
week,2025-W21,alpha101/alpha_016,-0.00447,0.4964,23,0
week,2025-W21,gtja191/alpha_037,-0.00259,0.4902,24,0
week,2025-W21,qlib158/min10,-0.01186,0.4672,25,0
week,2025-W21,gtja191/alpha_001,-0.01292,0.4479,26,0
week,2025-W21,alpha101/alpha_084,-0.01823,0.4288,27,0
week,2025-W21,gtja191/alpha_157,-0.01777,0.4193,28,0
week,2025-W21,alpha101/alpha_069,-0.02509,0.3863,29,0
week,2025-W21,gtja191/alpha_092,-0.02599,0.3618,30,0
week,2025-W21,gtja191/alpha_026,-0.03069,0.3538,31,0
week,2025-W21,alpha101/alpha_019,-0.02902,0.341,32,0
week,2025-W21,gtja191/alpha_008,-0.02994,0.34,33,0
week,2025-W21,qlib158/vma60,-0.03054,0.3367,34,0
week,2025-W21,qlib158/vsumn5,-0.03008,0.3329,35,0
week,2025-W21,gtja191/alpha_025,-0.03386,0.3323,36,0
week,2025-W21,qlib158/cntn5,-0.03406,0.3092,37,0
week,2025-W21,gtja191/alpha_041,-0.04306,0.2898,38,0
week,2025-W22,alpha101/alpha_019,0.0898,0.7672,1,1
week,2025-W22,qlib158/vsumn60,0.06807,0.7088,2,0
week,2025-W22,alpha101/alpha_055,0.08752,0.7058,3,0
week,2025-W22,qlib158/vma10,0.07934,0.7014,4,0
week,2025-W22,gtja191/alpha_001,0.05834,0.6554,5,0
week,2025-W22,gtja191/alpha_090,0.05031,0.6187,6,0
week,2025-W22,qlib158/min10,0.05063,0.612,7,0
week,2025-W22,gtja191/alpha_168,0.05895,0.6057,8,0
week,2025-W22,gtja191/alpha_016,0.04359,0.5883,9,0
week,2025-W22,alpha101/alpha_044,0.04273,0.5853,10,0
week,2025-W22,alpha101/alpha_015,0.04273,0.5832,11,0
week,2025-W22,qlib158/vma60,0.04089,0.5667,12,0
week,2025-W22,gtja191/alpha_037,0.0483,0.5638,13,0
week,2025-W22,gtja191/alpha_025,0.04383,0.5635,14,0
week,2025-W22,alpha101/alpha_024,0.03843,0.5557,15,0
week,2025-W22,alpha101/alpha_026,0.03872,0.5511,16,0
week,2025-W22,alpha101/alpha_088,0.03633,0.5374,17,0
week,2025-W22,alpha101/alpha_016,0.03732,0.5124,18,0
week,2025-W22,alpha101/alpha_004,0.03191,0.5042,19,0
week,2025-W22,alpha101/alpha_002,0.02888,0.5012,20,0
week,2025-W22,qlib158/vsumn30,0.02823,0.4884,21,0
week,2025-W22,gtja191/alpha_092,0.0291,0.4865,22,0
week,2025-W22,qlib158/vsumn20,0.02457,0.4773,23,0
week,2025-W22,gtja191/alpha_048,0.02486,0.4625,24,0
week,2025-W22,gtja191/alpha_157,0.02214,0.4576,25,0
week,2025-W22,gtja191/alpha_006,0.01859,0.4396,26,0
week,2025-W22,alpha101/alpha_067,0.01942,0.4385,27,0
week,2025-W22,qlib158/vsumn5,0.01751,0.4312,28,0
week,2025-W22,qlib158/ma10,0.01146,0.3996,29,0
week,2025-W22,gtja191/alpha_008,0.01142,0.3989,30,0
week,2025-W22,qlib158/cntn5,0.00656,0.3691,31,0
week,2025-W22,alpha101/alpha_084,0.00636,0.363,32,0
week,2025-W22,alpha101/alpha_069,0.00723,0.3617,33,0
week,2025-W22,gtja191/alpha_041,0.00528,0.3564,34,0
week,2025-W22,alpha101/alpha_023,0.00366,0.3558,35,0
week,2025-W22,gtja191/alpha_026,0.00226,0.3427,36,0
week,2025-W22,alpha101/alpha_027,-0.00036,0.3148,37,0
week,2025-W22,alpha101/alpha_080,-0.00152,0.3122,38,0
week,2025-W23,qlib158/vsumn60,0.06888,0.6718,1,1
week,2025-W23,qlib158/vsumn5,0.0508,0.6401,2,0
week,2025-W23,alpha101/alpha_002,0.05197,0.6085,3,0
week,2025-W23,alpha101/alpha_024,0.04321,0.5734,4,0
week,2025-W23,qlib158/vsumn20,0.06394,0.5702,5,0
week,2025-W23,alpha101/alpha_016,0.04025,0.5696,6,0
week,2025-W23,qlib158/vsumn30,0.03992,0.569,7,0
week,2025-W23,gtja191/alpha_016,0.03689,0.5504,8,0
week,2025-W23,gtja191/alpha_168,0.03616,0.5487,9,0
week,2025-W23,alpha101/alpha_067,0.03626,0.5481,10,0
week,2025-W23,qlib158/vma60,0.03614,0.5476,11,0
week,2025-W23,alpha101/alpha_055,0.03947,0.5439,12,0
week,2025-W23,gtja191/alpha_090,0.03446,0.5383,13,0
week,2025-W23,alpha101/alpha_080,0.04016,0.5223,14,0
week,2025-W23,qlib158/vma10,0.03293,0.4913,15,0
week,2025-W23,alpha101/alpha_019,0.03189,0.4863,16,0
week,2025-W23,alpha101/alpha_088,0.02099,0.4539,17,0
week,2025-W23,gtja191/alpha_048,0.02262,0.4528,18,0
week,2025-W23,alpha101/alpha_069,0.02059,0.4466,19,0
week,2025-W23,gtja191/alpha_008,0.01908,0.4305,20,0
week,2025-W23,alpha101/alpha_026,0.01696,0.4151,21,0
week,2025-W23,qlib158/min10,0.01452,0.4046,22,0
week,2025-W23,alpha101/alpha_004,0.0125,0.4004,23,0
week,2025-W23,alpha101/alpha_027,0.01308,0.3953,24,0
week,2025-W23,gtja191/alpha_006,0.01157,0.3885,25,0
week,2025-W23,gtja191/alpha_037,0.01006,0.3827,26,0
week,2025-W23,gtja191/alpha_001,0.01033,0.3759,27,0
week,2025-W23,gtja191/alpha_092,0.01,0.3746,28,0
week,2025-W23,gtja191/alpha_041,0.01012,0.3731,29,0
week,2025-W23,gtja191/alpha_157,0.00751,0.3724,30,0
week,2025-W23,alpha101/alpha_044,0.00727,0.3651,31,0
week,2025-W23,gtja191/alpha_025,0.00742,0.3597,32,0
week,2025-W23,gtja191/alpha_026,0.0026,0.3263,33,0
week,2025-W23,alpha101/alpha_084,0.00175,0.3188,34,0
week,2025-W23,alpha101/alpha_023,-0.00323,0.3179,35,0
week,2025-W23,alpha101/alpha_015,-0.00255,0.3021,36,0
week,2025-W23,qlib158/cntn5,-0.00179,0.2912,37,0
week,2025-W23,qlib158/ma10,-0.01463,0.2658,38,0
week,2025-W24,gtja191/alpha_016,0.05974,0.6723,1,1
week,2025-W24,qlib158/vsumn20,0.06845,0.6713,2,0
week,2025-W24,qlib158/vsumn60,0.06834,0.6544,3,0
week,2025-W24,alpha101/alpha_016,0.06826,0.6379,4,0
week,2025-W24,alpha101/alpha_023,0.07561,0.6356,5,0
week,2025-W24,alpha101/alpha_044,0.05583,0.605,6,0
week,2025-W24,alpha101/alpha_015,0.04482,0.5956,7,0
week,2025-W24,qlib158/vsumn5,0.05036,0.5943,8,0
week,2025-W24,qlib158/vsumn30,0.04573,0.5942,9,0
week,2025-W24,alpha101/alpha_002,0.04567,0.5617,10,0
week,2025-W24,alpha101/alpha_067,0.0826,0.5585,11,0
week,2025-W24,qlib158/vma60,0.03949,0.5518,12,0
week,2025-W24,gtja191/alpha_037,0.03946,0.5485,13,0
week,2025-W24,qlib158/vma10,0.04089,0.5389,14,0
week,2025-W24,alpha101/alpha_080,0.0419,0.5345,15,0
week,2025-W24,alpha101/alpha_055,0.038,0.5308,16,0
week,2025-W24,alpha101/alpha_026,0.03676,0.5249,17,0
week,2025-W24,gtja191/alpha_008,0.0321,0.5038,18,0
week,2025-W24,alpha101/alpha_027,0.03207,0.5002,19,0
week,2025-W24,qlib158/ma10,0.02984,0.4904,20,0
week,2025-W24,gtja191/alpha_168,0.03101,0.4773,21,0
week,2025-W24,qlib158/min10,0.02719,0.4661,22,0
week,2025-W24,gtja191/alpha_026,0.02015,0.4284,23,0
week,2025-W24,gtja191/alpha_001,0.02137,0.4256,24,0
week,2025-W24,gtja191/alpha_090,0.0215,0.4249,25,0
week,2025-W24,gtja191/alpha_048,0.01979,0.4219,26,0
week,2025-W24,gtja191/alpha_092,0.01567,0.415,27,0
week,2025-W24,gtja191/alpha_025,0.01855,0.4047,28,0
week,2025-W24,alpha101/alpha_088,0.01596,0.389,29,0
week,2025-W24,alpha101/alpha_004,0.0127,0.367,30,0
week,2025-W24,gtja191/alpha_006,0.01097,0.357,31,0
week,2025-W24,alpha101/alpha_084,0.00502,0.3237,32,0
week,2025-W24,gtja191/alpha_157,0.00569,0.3229,33,0
week,2025-W24,alpha101/alpha_024,0.00377,0.3183,34,0
week,2025-W24,qlib158/cntn5,-0.00218,0.2805,35,0
week,2025-W24,alpha101/alpha_069,-0.01295,0.2338,36,0
week,2025-W24,alpha101/alpha_019,-0.01895,0.197,37,0
week,2025-W24,gtja191/alpha_041,-0.0228,0.185,38,0
week,2025-W25,alpha101/alpha_026,0.10477,0.741,1,1
week,2025-W25,alpha101/alpha_015,0.10439,0.7058,2,0
week,2025-W25,gtja191/alpha_025,0.09273,0.6715,3,0
week,2025-W25,qlib158/vsumn60,0.08799,0.6621,4,0
week,2025-W25,gtja191/alpha_016,0.08873,0.6599,5,0
week,2025-W25,alpha101/alpha_019,0.08727,0.6518,6,0
week,2025-W25,qlib158/vsumn30,0.20727,0.6433,7,0
week,2025-W25,gtja191/alpha_008,0.08476,0.6312,8,0
week,2025-W25,gtja191/alpha_037,0.09285,0.6177,9,0
week,2025-W25,alpha101/alpha_023,0.08968,0.6004,10,0
week,2025-W25,qlib158/vsumn20,0.07625,0.5956,11,0
week,2025-W25,alpha101/alpha_044,0.07761,0.5877,12,0
week,2025-W25,gtja191/alpha_026,0.07441,0.5822,13,0
week,2025-W25,gtja191/alpha_041,0.07449,0.5729,14,0
week,2025-W25,gtja191/alpha_090,0.07443,0.564,15,0
week,2025-W25,qlib158/vma10,0.07175,0.5636,16,0
week,2025-W25,gtja191/alpha_092,0.07345,0.5615,17,0
week,2025-W25,alpha101/alpha_084,0.07021,0.5514,18,0
week,2025-W25,qlib158/min10,0.06927,0.5502,19,0
week,2025-W25,alpha101/alpha_055,0.06794,0.5463,20,0
week,2025-W25,alpha101/alpha_080,0.06795,0.5455,21,0
week,2025-W25,alpha101/alpha_024,0.0679,0.5401,22,0
week,2025-W25,alpha101/alpha_069,0.06882,0.5385,23,0
week,2025-W25,qlib158/vma60,0.06635,0.5345,24,0
week,2025-W25,gtja191/alpha_001,0.06963,0.5294,25,0
week,2025-W25,qlib158/cntn5,0.06536,0.5294,26,0
week,2025-W25,qlib158/vsumn5,0.06504,0.521,27,0
week,2025-W25,alpha101/alpha_016,0.07283,0.5199,28,0
week,2025-W25,alpha101/alpha_002,0.06327,0.5134,29,0
week,2025-W25,alpha101/alpha_067,0.0661,0.5114,30,0
week,2025-W25,gtja191/alpha_048,0.05316,0.4428,31,0
week,2025-W25,gtja191/alpha_168,0.04976,0.4212,32,0
week,2025-W25,qlib158/ma10,0.04663,0.4072,33,0
week,2025-W25,alpha101/alpha_004,0.04787,0.4017,34,0
week,2025-W25,alpha101/alpha_027,0.04188,0.389,35,0
week,2025-W25,gtja191/alpha_006,0.04171,0.3712,36,0
week,2025-W25,gtja191/alpha_157,0.0381,0.3504,37,0
week,2025-W25,alpha101/alpha_088,0.02892,0.2886,38,0
week,2025-W26,gtja191/alpha_037,0.14822,0.8287,1,1
week,2025-W26,qlib158/vsumn60,0.13109,0.7994,2,0
week,2025-W26,gtja191/alpha_016,0.10439,0.7279,3,0
week,2025-W26,qlib158/vsumn30,0.09089,0.656,4,0
week,2025-W26,alpha101/alpha_088,0.09491,0.6517,5,0
week,2025-W26,alpha101/alpha_002,0.09432,0.647,6,0
week,2025-W26,alpha101/alpha_015,0.08485,0.6415,7,0
week,2025-W26,alpha101/alpha_026,0.08725,0.6336,8,0
week,2025-W26,gtja191/alpha_026,0.0898,0.6287,9,0
week,2025-W26,gtja191/alpha_025,0.08151,0.6116,10,0
week,2025-W26,qlib158/vsumn20,0.08068,0.6112,11,0
week,2025-W26,alpha101/alpha_023,0.09591,0.6087,12,0
week,2025-W26,alpha101/alpha_004,0.07843,0.6083,13,0
week,2025-W26,gtja191/alpha_092,0.08895,0.5984,14,0
week,2025-W26,gtja191/alpha_001,0.0755,0.5869,15,0
week,2025-W26,alpha101/alpha_044,0.07957,0.5819,16,0
week,2025-W26,gtja191/alpha_157,0.08355,0.575,17,0
week,2025-W26,gtja191/alpha_090,0.07513,0.5579,18,0
week,2025-W26,alpha101/alpha_055,0.0694,0.5497,19,0
week,2025-W26,gtja191/alpha_008,0.07115,0.5453,20,0
week,2025-W26,alpha101/alpha_067,0.07912,0.5437,21,0
week,2025-W26,alpha101/alpha_019,0.06882,0.5422,22,0
week,2025-W26,qlib158/ma10,0.07072,0.5262,23,0
week,2025-W26,alpha101/alpha_069,0.07092,0.5254,24,0
week,2025-W26,alpha101/alpha_024,0.06911,0.5185,25,0
week,2025-W26,gtja191/alpha_168,0.05927,0.4818,26,0
week,2025-W26,qlib158/vma60,0.05812,0.4777,27,0
week,2025-W26,alpha101/alpha_080,0.0577,0.4753,28,0
week,2025-W26,gtja191/alpha_048,0.05536,0.4648,29,0
week,2025-W26,qlib158/vsumn5,0.05509,0.4517,30,0
week,2025-W26,qlib158/min10,0.0573,0.446,31,0
week,2025-W26,alpha101/alpha_084,0.05099,0.4269,32,0
